monomer,ontology,eta,lambda
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
2-aminoisobutyric acid ,Amino acids,0.0,0.2112425903394987
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
"2,3-Dihydroxybenzoic acid",Organic acids,0.0,0.1370029737135185
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
3-Dehydroshikimic acid,Organic acids,0.0,0.13700297371351847
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
5-aminovaleric acid,Amino acids,0.0,0.14823469517123136
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
abscisic acid,Organic acids,0.0,0.047712960675163014
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenine,Nucleotides,0.0,0.34557725985318155
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
adenosine,Nucleotides,0.0,0.12017429572635575
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alanine,Amino acids,0.0,0.3261665515076253
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
alpha-ketoglutaric acid ,Organic acids,0.0,0.20654581594237378
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
arginine,Amino acids,0.0,0.18388557303736466
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
asparagine ,Amino acids,0.0,0.30043573931588935
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
betonicine,Amino acids,0.0,0.11511542932486032
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
biotin ,Organic acids,0.0,0.06865851858649763
